,Title,Organization,Skills,Ratings,Review counts,Metadata
73,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
74,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
75,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
76,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
77,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
78,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
79,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
80,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
81,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
82,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
83,,," UI/UX Research, User Research, Responsive Web Design, Wireframing, Usability Testing, Storyboarding, User Experience Design, Information Architecture, Design Research, Figma (Design Software), Sprint Retrospectives, Mockups, Cross Platform Development, Prototyping, User Experience, Usability, Persona (User Experience), Design Thinking, Interviewing Skills, Applicant Tracking Systems",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
84,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
85,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
86,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
87,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
88,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
89,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
90,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
91,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
92,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
93,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
94,,," Unsupervised Learning, Machine Learning, Anomaly Detection, Reinforcement Learning, Supervised Learning, Feature Engineering, Decision Tree Learning, Classification And Regression Tree (CART), Data Ethics, Tensorflow, Regression Analysis, Machine Learning Algorithms, Applied Machine Learning, Scikit Learn (Machine Learning Library), Predictive Modeling, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Python Programming, NumPy, Artificial Neural Networks",,,Beginner Â· Specialization Â· 1 - 3 Months
